"match_id","date","season","league","phase","venue","team_id","team","opp_id","opp","TOT","EQT","PPT","PKT","PP OP","PPG","PP GA","PK SI","PK GA","SHG"
"20161186084005","2016-03-06","2015/2016","SWHL B","Regular Season","home","104752","CP de Meyrin","105074","HC Saint-Imier",3600,3120,360,120,"3","0","0","1","0","0"
"20161185078007","2016-02-28","2015/2016","SWHL A","Playoffs","home","105642","Ladies Team Lugano","103432","ZSC Lions",3600,2966,490,144,"6","1","0","2","1","0"
"20161186084006","2016-02-27","2015/2016","SWHL B","Regular Season","home","103951","GCK Lions Frauen","104752","CP de Meyrin",3600,3172,308,120,"3","0","0","1","0","0"
"20161185078006","2016-02-27","2015/2016","SWHL A","Playoffs","home","103432","ZSC Lions","105642","Ladies Team Lugano",3600,2636,262,702,"3","1","0","8","1","0"
"20161186078002","2016-02-27","2015/2016","SWHL B","Playoffs","home","104297","EHC Bassersdorf Ladies","104907","Brandis Juniors Ladies",3600,2654,586,360,"6","1","0","3","0","0"
"20161186078001","2016-02-21","2015/2016","SWHL B","Playoffs","home","104907","Brandis Ladies","104297","EHC Bassersdorf Ladies",3600,3220,240,140,"2","0","0","2","0","0"
"20161185078005","2016-02-21","2015/2016","SWHL A","Playoffs","home","105642","Ladies Team Lugano","103432","ZSC Lions",4051,3571,120,360,"1","0","0","3","0","0"
"20161186084004","2016-02-20","2015/2016","SWHL B","Regular Season","home","105074","HC Saint-Imier","103951","GCK Lions Frauen",3600,3120,240,240,"2","0","1","2","0","0"
"20161185078004","2016-02-20","2015/2016","SWHL A","Playoffs","home","103432","ZSC Lions","105642","Ladies Team Lugano",4358,3750,364,244,"4","0","0","3","0","0"
"20161185082001","2016-02-20","2015/2016","SWHL A","Playoffs","home","105549","Neuchâtel Hockey Academy","103589","EV Bomo",3600,2819,248,533,"3","2","0","5","0","0"
"20161186084002","2016-02-14","2015/2016","SWHL B","Regular Season","home","105074","HC Saint-Imier","104752","CP de Meyrin",3600,2943,0,657,"0","0","0","9","3","0"
"20161186084003","2016-02-06","2015/2016","SWHL B","Regular Season","home","104752","CP de Meyrin","103951","GCK Lions Frauen",2400,1435,463,502,"7","3","0","6","2","0"
"20161185077006","2016-02-06","2015/2016","SWHL A","Playoffs","home","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy",4197,3413,169,615,"2","1","0","6","1","0"
"20161185077005","2016-02-06","2015/2016","SWHL A","Playoffs","home","103432","ZSC Lions","103589","EV Bomo",3600,3068,292,240,"3","1","0","2","0","0"
"20161185078003","2016-02-06","2015/2016","SWHL A","Playout","home","103639","SC Reinach","105752","Thurgau Indien Ladies",3600,3120,240,240,"2","0","0","2","0","0"
"20161185077004","2016-01-31","2015/2016","SWHL A","Playoffs","home","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano",3600,3000,360,240,"3","0","0","2","0","0"
"20161185077003","2016-01-31","2015/2016","SWHL A","Playoffs","home","103432","ZSC Lions","103589","EV Bomo",3600,2493,653,454,"6","1","0","5","2","0"
"20161186077004","2016-01-31","2015/2016","SWHL B","Playoffs","home","103947","Fribourg Ladies Hockey-Club","104297","EHC Bassersdorf Ladies",3600,2684,660,256,"5","0","0","3","1","0"
"20161185078002","2016-01-31","2015/2016","SWHL A","Playout","home","105752","Thurgau Indien Ladies","103639","SC Reinach",3935,3213,312,410,"4","1","0","5","2","0"
"20161186077003","2016-01-31","2015/2016","SWHL B","Playoffs","home","105512","EHC Zunzgen-Sissach","104907","Brandis Juniors Ladies",3600,2507,364,729,"5","0","0","8","2","0"
"20161185077002","2016-01-30","2015/2016","SWHL A","Playoffs","home","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy",3600,3120,360,120,"3","0","0","1","0","0"
"20161186077002","2016-01-30","2015/2016","SWHL B","Playoffs","home","104297","EHC Bassersdorf Ladies","103947","Fribourg Ladies Hockey-Club",3600,2669,571,360,"5","0","0","3","0","0"
"20161186077001","2016-01-30","2015/2016","SWHL B","Playoffs","home","104907","Brandis Ladies","105512","EHC Zunzgen-Sissach",3600,2390,376,834,"5","1","0","12","2","2"
"20161186084001","2016-01-30","2015/2016","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105074","HC Saint-Imier",3600,3149,451,0,"6","2","0","0","0","0"
"20161185078001","2016-01-30","2015/2016","SWHL A","Playout","home","103639","SC Reinach","105752","Thurgau Indien Ladies",3600,3083,157,360,"2","1","0","3","0","0"
"20161185077001","2016-01-30","2015/2016","SWHL A","Playoffs","home","103589","EV Bomo","103432","ZSC Lions",4066,3346,360,360,"3","0","0","3","0","0"
"20161185072024","2016-01-26","2015/2016","SWHL A","Regular Season","home","103639","SC Reinach","103589","EV Bomo",3600,2953,480,167,"4","0","0","2","1","0"
"20161186071055","2016-01-24","2015/2016","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","105074","HC Saint-Imier",3600,2818,521,261,"6","1","0","3","0","0"
"20161186071053","2016-01-23","2015/2016","SWHL B","Regular Season","home","103951","GCK Lions Frauen","104752","CP de Meyrin",3900,3134,263,503,"3","0","1","5","0","0"
"20161185072017","2016-01-20","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","103639","SC Reinach",3600,3149,303,148,"4","2","0","4","1","1"
"20161185072030","2016-01-17","2015/2016","SWHL A","Regular Season","home","103589","EV Bomo","105752","Thurgau Indien Ladies",3600,3000,360,240,"3","1","0","2","0","0"
"20161186071049","2016-01-17","2015/2016","SWHL B","Regular Season","home","104907","Brandis Ladies","103947","Fribourg Ladies Hockey-Club",3600,2402,662,536,"8","1","0","6","0","1"
"20161186071050","2016-01-17","2015/2016","SWHL B","Regular Season","home","105074","HC Saint-Imier","104297","EHC Bassersdorf Ladies",3600,2520,275,805,"3","0","0","8","1","1"
"20161185072029","2016-01-17","2015/2016","SWHL A","Regular Season","home","103639","SC Reinach","105642","Ladies Team Lugano",3600,2641,830,129,"10","1","1","2","1","0"
"20161185072028","2016-01-17","2015/2016","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103432","ZSC Lions",3600,2379,801,420,"7","0","0","4","1","0"
"20161186071052","2016-01-16","2015/2016","SWHL B","Regular Season","home","104752","CP de Meyrin","105512","EHC Zunzgen-Sissach",3600,2520,418,662,"5","0","0","8","0","1"
"20161185072027","2016-01-16","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","103589","EV Bomo",3600,3236,120,244,"1","0","0","3","2","1"
"20161185072025","2016-01-16","2015/2016","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103639","SC Reinach",3600,2784,360,456,"3","0","0","4","0","1"
"20161185072026","2016-01-16","2015/2016","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy",3600,3027,285,288,"3","0","0","4","1","1"
"20161185072015","2016-01-10","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","105549","Neuchâtel Hockey Academy",3600,2848,360,392,"5","1","0","4","0","1"
"20161185072014","2016-01-10","2015/2016","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103639","SC Reinach",3600,3417,63,120,"1","1","0","1","0","0"
"20161186071048","2016-01-10","2015/2016","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","105512","EHC Zunzgen-Sissach",3600,2538,401,661,"5","2","0","8","0","0"
"20161185072022","2016-01-09","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano",3600,3000,240,360,"2","0","0","3","0","0"
"20161186071047","2016-01-09","2015/2016","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","104907","Brandis Juniors Ladies",3614,3165,449,0,"4","0","1","0","0","0"
"20161186071046","2016-01-09","2015/2016","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105074","HC Saint-Imier",3600,3214,193,193,"3","0","0","3","0","0"
"20161185072023","2016-01-09","2015/2016","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies",3600,3360,0,240,"0","0","0","1","0","0"
"20161186071056","2016-01-03","2015/2016","SWHL B","Regular Season","home","104907","Brandis Ladies","105512","EHC Zunzgen-Sissach",3600,2749,360,491,"3","0","0","5","1","0"
"20161186071042","2015-12-12","2015/2016","SWHL B","Regular Season","home","105074","HC Saint-Imier","104752","CP de Meyrin",3600,2390,677,533,"9","0","0","6","2","0"
"20161185072021","2015-12-12","2015/2016","SWHL A","Regular Season","home","103589","EV Bomo","105642","Ladies Team Lugano",3900,2897,720,283,"6","0","0","3","1","0"
"20161185072020","2015-12-12","2015/2016","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103639","SC Reinach",3600,2949,445,206,"6","1","0","3","0","0"
"20161186071043","2015-12-12","2015/2016","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","104297","EHC Bassersdorf Ladies",3600,2577,461,562,"5","0","0","6","1","0"
"20161186071041","2015-12-12","2015/2016","SWHL B","Regular Season","home","104907","Brandis Ladies","103951","GCK Lions Frauen",3600,2851,241,508,"3","1","0","5","0","0"
"20161185072019","2015-12-09","2015/2016","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103432","ZSC Lions",3600,3360,240,0,"2","0","0","0","0","0"
"20161185072018","2015-12-06","2015/2016","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103589","EV Bomo",3600,2895,333,372,"4","2","0","6","1","0"
"20161185072016","2015-12-06","2015/2016","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies",3600,2862,120,618,"1","0","0","6","0","1"
"20161186071040","2015-12-05","2015/2016","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105512","EHC Zunzgen-Sissach",3600,3223,377,0,"6","2","0","0","0","0"
"20161186071039","2015-12-05","2015/2016","SWHL B","Regular Season","home","103951","GCK Lions Frauen","103947","Fribourg Ladies Hockey-Club",3600,2725,875,0,"7","0","1","0","0","0"
"20161186071038","2015-12-05","2015/2016","SWHL B","Regular Season","home","104752","CP de Meyrin","104907","Brandis Juniors Ladies",3600,2872,348,380,"6","2","0","5","1","0"
"20161185072013","2015-12-05","2015/2016","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103589","EV Bomo",3600,2881,337,382,"3","0","0","4","0","0"
"20161186071036","2015-11-29","2015/2016","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","105074","HC Saint-Imier",3600,2815,460,325,"5","1","0","3","0","0"
"20161185072011","2015-11-29","2015/2016","SWHL A","Regular Season","home","103639","SC Reinach","105752","Thurgau Indien Ladies",3600,2354,240,1006,"3","0","0","10","0","2"
"20161185072012","2015-11-29","2015/2016","SWHL A","Regular Season","home","103589","EV Bomo","103432","ZSC Lions",3600,3480,120,0,"1","0","0","0","0","0"
"20161185072010","2015-11-29","2015/2016","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano",3600,2314,229,1057,"4","1","0","9","1","1"
"20161186071035","2015-11-29","2015/2016","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","104752","CP de Meyrin",3654,2130,812,712,"8","0","0","8","0","1"
"20161186071034","2015-11-28","2015/2016","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","103951","GCK Lions Frauen",3600,3124,116,360,"3","3","0","3","0","0"
"20161185072007","2015-11-28","2015/2016","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","105549","Neuchâtel Hockey Academy",3600,2839,344,417,"4","0","0","5","1","0"
"20161185072008","2015-11-28","2015/2016","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103432","ZSC Lions",3600,2760,720,120,"6","0","0","1","0","0"
"20161185072009","2015-11-28","2015/2016","SWHL A","Regular Season","home","103589","EV Bomo","103639","SC Reinach",3600,3000,360,240,"3","0","0","2","0","0"
"20161186071032","2015-11-22","2015/2016","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105512","EHC Zunzgen-Sissach",3600,3244,236,120,"2","0","0","1","0","0"
"20161186071029","2015-11-22","2015/2016","SWHL B","Regular Season","home","105074","HC Saint-Imier","104907","Brandis Juniors Ladies",3600,3000,120,480,"1","0","0","4","0","1"
"20161185072006","2015-11-22","2015/2016","SWHL A","Regular Season","home","103639","SC Reinach","105549","Neuchâtel Hockey Academy",3600,2963,385,252,"5","1","0","6","4","0"
"20161185072004","2015-11-22","2015/2016","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103589","EV Bomo",3600,3204,276,120,"3","2","0","1","0","0"
"20161185072005","2015-11-22","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies",3600,3200,240,160,"2","0","0","2","0","0"
"20161185072002","2015-11-21","2015/2016","SWHL A","Regular Season","home","103639","SC Reinach","103432","ZSC Lions",3600,2153,1041,406,"10","1","1","4","0","0"
"20161186071031","2015-11-21","2015/2016","SWHL B","Regular Season","home","104752","CP de Meyrin","104297","EHC Bassersdorf Ladies",3600,2633,530,437,"6","0","1","4","1","0"
"20161185072003","2015-11-21","2015/2016","SWHL A","Regular Season","home","103589","EV Bomo","105549","Neuchâtel Hockey Academy",3600,3110,360,130,"3","0","0","2","1","0"
"20161185072001","2015-11-21","2015/2016","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano",3600,3093,240,267,"2","0","0","4","2","0"
"20161185071001","2015-11-15","2015/2016","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies",3600,3405,75,120,"2","2","0","1","0","0"
"20161186071026","2015-11-14","2015/2016","SWHL B","Regular Season","home","105074","HC Saint-Imier","103947","Fribourg Ladies Hockey-Club",3600,3105,176,319,"2","0","0","3","1","0"
"20161185071029","2015-11-14","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies",3600,3123,0,477,"0","0","0","4","1","1"
"20161185071028","2015-11-14","2015/2016","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103589","EV Bomo",3600,2723,207,670,"3","1","0","6","1","0"
"20161185071030","2015-11-14","2015/2016","SWHL A","Regular Season","home","103639","SC Reinach","105642","Ladies Team Lugano",3600,2292,556,752,"7","2","1","5","2","1"
"20161186071028","2015-11-14","2015/2016","SWHL B","Regular Season","home","104752","CP de Meyrin","103951","GCK Lions Frauen",3600,2763,443,394,"5","2","0","4","1","1"
"20161186071025","2015-11-13","2015/2016","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","104907","Brandis Juniors Ladies",3600,2692,539,369,"6","1","2","4","2","0"
"20161186071024","2015-11-01","2015/2016","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","104752","CP de Meyrin",3600,2760,720,120,"6","0","0","2","0","0"
"20161185071011","2015-10-31","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano",3600,3171,202,227,"2","0","0","3","1","0"
"20161185071027","2015-10-31","2015/2016","SWHL A","Regular Season","home","103589","EV Bomo","103639","SC Reinach",3600,2663,331,606,"5","1","1","6","0","0"
"20161186071023","2015-10-31","2015/2016","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","104907","Brandis Juniors Ladies",3872,1887,1209,776,"12","1","2","9","0","0"
"20161186071022","2015-10-31","2015/2016","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105074","HC Saint-Imier",3600,2815,545,240,"6","2","0","2","0","0"
"20161185071026","2015-10-31","2015/2016","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","105549","Neuchâtel Hockey Academy",3600,3141,327,132,"3","0","0","2","1","0"
"20161185071008","2015-10-25","2015/2016","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103589","EV Bomo",3600,2607,473,520,"6","0","0","5","0","0"
"20161186071017","2015-10-25","2015/2016","SWHL B","Regular Season","home","104907","Brandis Ladies","104297","EHC Bassersdorf Ladies",3600,2967,153,480,"2","1","0","5","0","0"
"20161185071025","2015-10-25","2015/2016","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103432","ZSC Lions",3600,2812,634,154,"6","0","1","2","0","0"
"20161186071020","2015-10-24","2015/2016","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","103947","Fribourg Ladies Hockey-Club",3600,2771,581,248,"7","1","2","3","1","0"
"20161185071024","2015-10-24","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","103639","SC Reinach",3600,2423,401,776,"6","3","0","7","1","1"
"20161186071018","2015-10-24","2015/2016","SWHL B","Regular Season","home","105074","HC Saint-Imier","103951","GCK Lions Frauen",3600,2704,437,459,"6","1","2","5","0","0"
"20161185071022","2015-10-24","2015/2016","SWHL A","Regular Season","home","103589","EV Bomo","105752","Thurgau Indien Ladies",3600,2986,316,298,"3","1","0","4","1","0"
"20161185071023","2015-10-24","2015/2016","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano",3600,2475,700,425,"7","1","0","5","1","1"
"20161185071021","2015-10-18","2015/2016","SWHL A","Regular Season","home","103639","SC Reinach","105752","Thurgau Indien Ladies",3600,2963,397,240,"4","1","0","2","0","0"
"20161185071019","2015-10-18","2015/2016","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103589","EV Bomo",3600,2640,360,600,"3","0","0","5","0","0"
"20161185071020","2015-10-18","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","105549","Neuchâtel Hockey Academy",3900,3709,191,0,"2","2","0","0","0","0"
"20161185071016","2015-10-17","2015/2016","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano",3600,2650,590,360,"7","2","0","3","0","0"
"20161186071015","2015-10-17","2015/2016","SWHL B","Regular Season","home","103951","GCK Lions Frauen","104907","Brandis Juniors Ladies",3600,2811,233,556,"2","0","0","5","0","0"
"20161186071016","2015-10-17","2015/2016","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","103947","Fribourg Ladies Hockey-Club",3600,3120,0,480,"0","0","0","4","0","0"
"20161186071014","2015-10-17","2015/2016","SWHL B","Regular Season","home","104752","CP de Meyrin","105074","HC Saint-Imier",3600,2899,141,560,"5","4","0","7","1","0"
"20161185071018","2015-10-17","2015/2016","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103639","SC Reinach",3600,2509,491,600,"6","2","0","5","0","0"
"20161185071017","2015-10-17","2015/2016","SWHL A","Regular Season","home","103589","EV Bomo","103432","ZSC Lions",3600,2556,642,402,"6","0","1","6","0","0"
"20161186071012","2015-10-11","2015/2016","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","104297","EHC Bassersdorf Ladies",3600,3098,240,262,"2","0","0","3","1","0"
"20161186071011","2015-10-11","2015/2016","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","103951","GCK Lions Frauen",3600,2579,732,289,"8","3","1","3","0","0"
"20161185071014","2015-10-10","2015/2016","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103432","ZSC Lions",3600,2981,272,347,"3","0","0","4","2","0"
"20161185071015","2015-10-10","2015/2016","SWHL A","Regular Season","home","103589","EV Bomo","105549","Neuchâtel Hockey Academy",3600,3399,81,120,"1","1","0","1","0","0"
"20161186071009","2015-10-10","2015/2016","SWHL B","Regular Season","home","104907","Brandis Ladies","104752","CP de Meyrin",3600,3078,240,282,"3","0","1","3","0","0"
"20161185071013","2015-10-10","2015/2016","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103639","SC Reinach",3600,3003,597,0,"5","1","0","0","0","0"
"20161186071008","2015-09-27","2015/2016","SWHL B","Regular Season","home","103951","GCK Lions Frauen","104297","EHC Bassersdorf Ladies",3600,3004,298,298,"3","0","0","3","0","0"
"20161185071012","2015-09-27","2015/2016","SWHL A","Regular Season","home","103639","SC Reinach","103589","EV Bomo",3600,2968,360,272,"3","0","1","6","2","0"
"20161186071005","2015-09-27","2015/2016","SWHL B","Regular Season","home","105074","HC Saint-Imier","105512","EHC Zunzgen-Sissach",3600,2560,419,621,"4","0","0","8","2","0"
"20161185071010","2015-09-27","2015/2016","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies",3600,3064,296,240,"5","2","0","2","0","0"
"20161185071007","2015-09-26","2015/2016","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy",3600,2980,370,250,"4","0","0","3","0","0"
"20161186071007","2015-09-26","2015/2016","SWHL B","Regular Season","home","104752","CP de Meyrin","103947","Fribourg Ladies Hockey-Club",3600,2604,537,459,"6","0","0","5","0","1"
"20161185071004","2015-09-20","2015/2016","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103639","SC Reinach",3600,2893,521,186,"5","0","0","2","1","0"
"20161185071006","2015-09-20","2015/2016","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103432","ZSC Lions",3600,2828,240,532,"2","0","0","5","0","0"
"20161185071005","2015-09-20","2015/2016","SWHL A","Regular Season","home","103589","EV Bomo","105642","Ladies Team Lugano",3600,2367,707,526,"7","0","1","5","1","0"
"20161186071001","2015-09-20","2015/2016","SWHL B","Regular Season","home","104907","Brandis Ladies","105074","HC Saint-Imier",3600,3016,464,120,"4","2","0","1","0","0"
"20161186071002","2015-09-20","2015/2016","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","104752","CP de Meyrin",3600,2694,232,674,"5","3","0","7","0","0"
"20161186071004","2015-09-19","2015/2016","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","103951","GCK Lions Frauen",3600,3195,240,165,"2","0","0","2","1","0"
"20161185071003","2015-09-19","2015/2016","SWHL A","Regular Season","home","103639","SC Reinach","105549","Neuchâtel Hockey Academy",3600,2534,413,653,"4","0","0","6","0","0"
"20161185071002","2015-09-19","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","103589","EV Bomo",3600,3238,163,199,"2","1","0","3","1","0"
"20161185071009","2015-09-16","2015/2016","SWHL A","Regular Season","home","103639","SC Reinach","103432","ZSC Lions",3600,2457,766,377,"11","1","0","4","0","0"
"20161186084005","2016-03-06","2015/2016","SWHL B","Regular Season","away","105074","HC Saint-Imier","104752","CP de Meyrin",3600,3120,120,360,"1","0","0","3","0","0"
"20161185078007","2016-02-28","2015/2016","SWHL A","Playoffs","away","103432","ZSC Lions","105642","Ladies Team Lugano",3600,2966,144,490,"2","1","0","6","1","0"
"20161186084006","2016-02-27","2015/2016","SWHL B","Regular Season","away","104752","CP de Meyrin","103951","GCK Lions Frauen",3600,3172,120,308,"1","0","0","3","0","0"
"20161185078006","2016-02-27","2015/2016","SWHL A","Playoffs","away","105642","Ladies Team Lugano","103432","ZSC Lions",3600,2636,702,262,"8","1","0","3","1","0"
"20161186078002","2016-02-27","2015/2016","SWHL B","Playoffs","away","104907","Brandis Ladies","104297","EHC Bassersdorf Ladies",3600,2654,360,586,"3","0","0","6","1","0"
"20161186078001","2016-02-21","2015/2016","SWHL B","Playoffs","away","104297","EHC Bassersdorf Ladies","104907","Brandis Juniors Ladies",3600,3220,140,240,"2","0","0","2","0","0"
"20161185078005","2016-02-21","2015/2016","SWHL A","Playoffs","away","103432","ZSC Lions","105642","Ladies Team Lugano",4051,3571,360,120,"3","0","0","1","0","0"
"20161186084004","2016-02-20","2015/2016","SWHL B","Regular Season","away","103951","GCK Lions Frauen","105074","HC Saint-Imier",3600,3120,240,240,"2","0","0","2","0","1"
"20161185078004","2016-02-20","2015/2016","SWHL A","Playoffs","away","105642","Ladies Team Lugano","103432","ZSC Lions",4358,3750,244,364,"3","0","0","4","0","0"
"20161185082001","2016-02-20","2015/2016","SWHL A","Playoffs","away","103589","EV Bomo","105549","Neuchâtel Hockey Academy",3600,2819,533,248,"5","0","0","3","2","0"
"20161186084002","2016-02-14","2015/2016","SWHL B","Regular Season","away","104752","CP de Meyrin","105074","HC Saint-Imier",3600,2943,657,0,"9","3","0","0","0","0"
"20161186084003","2016-02-06","2015/2016","SWHL B","Regular Season","away","103951","GCK Lions Frauen","104752","CP de Meyrin",2400,1435,502,463,"6","2","0","7","3","0"
"20161185077006","2016-02-06","2015/2016","SWHL A","Playoffs","away","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano",4197,3413,615,169,"6","1","0","2","1","0"
"20161185077005","2016-02-06","2015/2016","SWHL A","Playoffs","away","103589","EV Bomo","103432","ZSC Lions",3600,3068,240,292,"2","0","0","3","1","0"
"20161185078003","2016-02-06","2015/2016","SWHL A","Playout","away","105752","Thurgau Indien Ladies","103639","SC Reinach",3600,3120,240,240,"2","0","0","2","0","0"
"20161185077004","2016-01-31","2015/2016","SWHL A","Playoffs","away","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy",3600,3000,240,360,"2","0","0","3","0","0"
"20161185077003","2016-01-31","2015/2016","SWHL A","Playoffs","away","103589","EV Bomo","103432","ZSC Lions",3600,2493,454,653,"5","2","0","6","1","0"
"20161186077004","2016-01-31","2015/2016","SWHL B","Playoffs","away","104297","EHC Bassersdorf Ladies","103947","Fribourg Ladies Hockey-Club",3600,2684,256,660,"3","1","0","5","0","0"
"20161185078002","2016-01-31","2015/2016","SWHL A","Playout","away","103639","SC Reinach","105752","Thurgau Indien Ladies",3935,3213,410,312,"5","2","0","4","1","0"
"20161186077003","2016-01-31","2015/2016","SWHL B","Playoffs","away","104907","Brandis Ladies","105512","EHC Zunzgen-Sissach",3600,2507,729,364,"8","2","0","5","0","0"
"20161185077002","2016-01-30","2015/2016","SWHL A","Playoffs","away","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano",3600,3120,120,360,"1","0","0","3","0","0"
"20161186077002","2016-01-30","2015/2016","SWHL B","Playoffs","away","103947","Fribourg Ladies Hockey-Club","104297","EHC Bassersdorf Ladies",3600,2669,360,571,"3","0","0","5","0","0"
"20161186077001","2016-01-30","2015/2016","SWHL B","Playoffs","away","105512","EHC Zunzgen-Sissach","104907","Brandis Juniors Ladies",3600,2390,834,376,"12","2","2","5","1","0"
"20161186084001","2016-01-30","2015/2016","SWHL B","Regular Season","away","105074","HC Saint-Imier","103951","GCK Lions Frauen",3600,3149,0,451,"0","0","0","6","2","0"
"20161185078001","2016-01-30","2015/2016","SWHL A","Playout","away","105752","Thurgau Indien Ladies","103639","SC Reinach",3600,3083,360,157,"3","0","0","2","1","0"
"20161185077001","2016-01-30","2015/2016","SWHL A","Playoffs","away","103432","ZSC Lions","103589","EV Bomo",4066,3346,360,360,"3","0","0","3","0","0"
"20161185072024","2016-01-26","2015/2016","SWHL A","Regular Season","away","103589","EV Bomo","103639","SC Reinach",3600,2953,167,480,"2","1","0","4","0","0"
"20161186071055","2016-01-24","2015/2016","SWHL B","Regular Season","away","105074","HC Saint-Imier","103947","Fribourg Ladies Hockey-Club",3600,2818,261,521,"3","0","0","6","1","0"
"20161186071053","2016-01-23","2015/2016","SWHL B","Regular Season","away","104752","CP de Meyrin","103951","GCK Lions Frauen",3900,3134,503,263,"5","0","0","3","0","1"
"20161185072017","2016-01-20","2015/2016","SWHL A","Regular Season","away","103639","SC Reinach","103432","ZSC Lions",3600,3149,148,303,"4","1","1","4","2","0"
"20161185072030","2016-01-17","2015/2016","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","103589","EV Bomo",3600,3000,240,360,"2","0","0","3","1","0"
"20161186071049","2016-01-17","2015/2016","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","104907","Brandis Juniors Ladies",3600,2402,536,662,"6","0","1","8","1","0"
"20161186071050","2016-01-17","2015/2016","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","105074","HC Saint-Imier",3600,2520,805,275,"8","1","1","3","0","0"
