"match_id","date","season","league","phase","venue","team_id","team","opp_id","opp","jersey","player_id","player","GA","TOI","GAA","PIM"
"20171186071030","2016-10-30","2016/2017","SWHL B","Regular Season","away","103951","GCK Lions Frauen","103947","Fribourg Ladies Hockey-Club","20","316205","Fasel Dunja",2,60,2,0
"20171186071032","2016-10-30","2016/2017","SWHL B","Regular Season","away","104752","CP de Meyrin","104297","EHC Bassersdorf Ladies","20","323382","Carbonell Aurélie",6,60,6,2
"20171185071029","2016-10-29","2016/2017","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","1","159039","Kis Roxanne",3,40,4.5,0
"20171185071029","2016-10-29","2016/2017","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","31","312619","Wimber Lucie",0,20,0,0
"20171185071028","2016-10-29","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","103589","EV Bomo","23","327806","Kozachuk Nataliya",0,60,0,0
"20171186071031","2016-10-29","2016/2017","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","104907","Brandis Juniors Ladies","83","121045","Seiler Sandra",3,60,3,0
"20171186071029","2016-10-29","2016/2017","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","103701","Lausanne HC Féminin","79","322910","Tschanz-Szepessy Viktoria",5,60,5,2
"20171186071029","2016-10-29","2016/2017","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","103701","Lausanne HC Féminin","68","312553","Deplazes Jasmin",0,0,NA,0
"20171185071030","2016-10-29","2016/2017","SWHL A","Regular Season","away","103432","ZSC Lions","105549","Neuchâtel Hockey Academy","30","325074","Baldin Caroline",2,60,2,0
"20171185071030","2016-10-29","2016/2017","SWHL A","Regular Season","away","103432","ZSC Lions","105549","Neuchâtel Hockey Academy","22","308192","De Bastiani Laura",0,0,NA,0
"20171186071026","2016-10-23","2016/2017","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","105512","EHC Zunzgen-Sissach","26","300796","Dumas Caroline",5,61.25,4.9,0
"20171186071027","2016-10-23","2016/2017","SWHL B","Regular Season","away","103951","GCK Lions Frauen","103701","Lausanne HC Féminin","20","316205","Fasel Dunja",0,60,0,0
"20171186071028","2016-10-23","2016/2017","SWHL B","Regular Season","away","105643","SC Langenthal","105380","EHC Kreuzlingen-Konstanz","25","307988","Aebi Sandy",1,60,1,0
"20171186071028","2016-10-23","2016/2017","SWHL B","Regular Season","away","105643","SC Langenthal","105380","EHC Kreuzlingen-Konstanz","1","309465","Thomet Nina Claudia",0,0,NA,0
"20171185071025","2016-10-23","2016/2017","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103432","ZSC Lions","98","306847","Ronchi Sasha",5,60,5,0
"20171185071027","2016-10-23","2016/2017","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103639","SC Reinach","41","309502","Dübi Jade",2,60,2,0
"20171185071027","2016-10-23","2016/2017","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103639","SC Reinach","28","311860","Marchon Florence",0,0,NA,0
"20171185071026","2016-10-23","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","105752","Thurgau Indien Ladies","33","316566","Masure Victoire",5,60,5,0
"20171185071026","2016-10-23","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","105752","Thurgau Indien Ladies","46","306584","Desboeufs Melyna",0,0,NA,0
"20171186071022","2016-10-22","2016/2017","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","103701","Lausanne HC Féminin","83","121045","Seiler Sandra",5,60,5,0
"20171186071021","2016-10-22","2016/2017","SWHL B","Regular Season","away","103951","GCK Lions Frauen","105643","SC Langenthal","1","314241","D'Addetta Florianne",2,29.7,4.04,0
"20171186071021","2016-10-22","2016/2017","SWHL B","Regular Season","away","103951","GCK Lions Frauen","105643","SC Langenthal","20","308192","De Bastiani Laura",2,30.4666666666667,3.94,0
"20171185071022","2016-10-22","2016/2017","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","103639","SC Reinach","31","312619","Wimber Lucie",2,60,2,0
"20171185071023","2016-10-22","2016/2017","SWHL A","Regular Season","away","103432","ZSC Lions","103589","EV Bomo","30","325074","Baldin Caroline",0,60,0,0
"20171185071024","2016-10-22","2016/2017","SWHL A","Regular Season","away","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy","98","306847","Ronchi Sasha",2,60,2,0
"20171186071024","2016-10-22","2016/2017","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","104907","Brandis Juniors Ladies","25","305781","Imhof Jasmin",5,60,5,0
"20171186071024","2016-10-22","2016/2017","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","104907","Brandis Juniors Ladies","1","300406","Perrig Josephine",0,0,NA,0
"20171186071023","2016-10-22","2016/2017","SWHL B","Regular Season","away","104752","CP de Meyrin","103947","Fribourg Ladies Hockey-Club","20","323382","Carbonell Aurélie",2,58.8,2.04,0
"20171185071021","2016-10-16","2016/2017","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","105549","Neuchâtel Hockey Academy","1","159039","Kis Roxanne",7,60,7,0
"20171185071021","2016-10-16","2016/2017","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","105549","Neuchâtel Hockey Academy","31","312619","Wimber Lucie",0,0,NA,0
"20171185071019","2016-10-16","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","103432","ZSC Lions","1","309844","Kobza Sara",24,60,24,0
"20171185071019","2016-10-16","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","103432","ZSC Lions","23","327806","Kozachuk Nataliya",0,0,NA,0
"20171185071020","2016-10-16","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","105642","Ladies Team Lugano","33","316566","Masure Victoire",2,60,2,0
"20171185071020","2016-10-16","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","105642","Ladies Team Lugano","46","306584","Desboeufs Melyna",0,0,NA,0
"20171186071018","2016-10-15","2016/2017","SWHL B","Regular Season","away","105643","SC Langenthal","105512","EHC Zunzgen-Sissach","1","309465","Thomet Nina Claudia",1,60,1,0
"20171186071018","2016-10-15","2016/2017","SWHL B","Regular Season","away","105643","SC Langenthal","105512","EHC Zunzgen-Sissach","25","151800","Reinhard Jamie",0,0,NA,0
"20171186071017","2016-10-15","2016/2017","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","104752","CP de Meyrin","84","312985","Wernsdorfer Marie",4,60,4,0
"20171185071017","2016-10-15","2016/2017","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103639","SC Reinach","66","311277","Tognacca Daria",0,60,0,0
"20171186071020","2016-10-15","2016/2017","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","104297","EHC Bassersdorf Ladies","26","300796","Dumas Caroline",5,60,5,0
"20171186071020","2016-10-15","2016/2017","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","104297","EHC Bassersdorf Ladies","33","300744","Gerber Sabrina",0,0,NA,0
"20171185071018","2016-10-15","2016/2017","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103589","EV Bomo","31","156381","Brändli Andrea",3,60,3,0
"20171185071018","2016-10-15","2016/2017","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103589","EV Bomo","1","302989","Vuignier Isabella",0,0,NA,0
"20171186071006","2016-10-13","2016/2017","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","105380","EHC Kreuzlingen-Konstanz","25","305781","Imhof Jasmin",0,60,0,0
"20171186071006","2016-10-13","2016/2017","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","105380","EHC Kreuzlingen-Konstanz","1","300406","Perrig Josephine",0,0,NA,0
"20171185071016","2016-10-12","2016/2017","SWHL A","Regular Season","away","103432","ZSC Lions","105752","Thurgau Indien Ladies","22","308192","De Bastiani Laura",1,60,1,0
"20171185071008","2016-10-09","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","105752","Thurgau Indien Ladies","25","305355","Käppeli Michèle",4,60,4,0
"20171185071008","2016-10-09","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","105752","Thurgau Indien Ladies","23","309844","Kobza Sara",0,0,NA,0
"20171186071015","2016-10-08","2016/2017","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","103701","Lausanne HC Féminin","1","300406","Perrig Josephine",1,60,1,2
"20171186071015","2016-10-08","2016/2017","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","103701","Lausanne HC Féminin","25","305781","Imhof Jasmin",0,0,NA,0
"20171186071014","2016-10-08","2016/2017","SWHL B","Regular Season","away","104752","CP de Meyrin","105643","SC Langenthal","20","323382","Carbonell Aurélie",4,60,4,0
"20171185071014","2016-10-08","2016/2017","SWHL A","Regular Season","away","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","66","311277","Tognacca Daria",2,60,2,0
"20171185071015","2016-10-08","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","103639","SC Reinach","46","306584","Desboeufs Melyna",0,60,0,0
"20171185071015","2016-10-08","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","103639","SC Reinach","33","316566","Masure Victoire",0,0,NA,0
"20171186071016","2016-10-08","2016/2017","SWHL B","Regular Season","away","104907","Brandis Ladies","103947","Fribourg Ladies Hockey-Club","20","312596","Nussbaumer Anita",0,40,0,0
"20171186071016","2016-10-08","2016/2017","SWHL B","Regular Season","away","104907","Brandis Ladies","103947","Fribourg Ladies Hockey-Club","25","302576","Kunz Kelly",0,20,0,0
"20171186071013","2016-10-02","2016/2017","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","105380","EHC Kreuzlingen-Konstanz","83","121045","Seiler Sandra",1,60,1,0
"20171186071068","2016-10-01","2016/2017","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","105380","EHC Kreuzlingen-Konstanz","20","312985","Wernsdorfer Marie",6,60,6,0
"20171186071043","2016-09-25","2016/2017","SWHL B","Regular Season","away","105643","SC Langenthal","104907","Brandis Juniors Ladies","1","309465","Thomet Nina Claudia",4,60,4,0
"20171186071043","2016-09-25","2016/2017","SWHL B","Regular Season","away","105643","SC Langenthal","104907","Brandis Juniors Ladies","25","307988","Aebi Sandy",0,0,NA,0
"20171185071011","2016-09-25","2016/2017","SWHL A","Regular Season","away","103432","ZSC Lions","105642","Ladies Team Lugano","30","325074","Baldin Caroline",3,59.3333333333333,3.03,0
"20171185071011","2016-09-25","2016/2017","SWHL A","Regular Season","away","103432","ZSC Lions","105642","Ladies Team Lugano","22","308192","De Bastiani Laura",0,0,NA,0
"20171186071005","2016-09-25","2016/2017","SWHL B","Regular Season","away","104752","CP de Meyrin","103951","GCK Lions Frauen","20","323382","Carbonell Aurélie",7,60,7,0
"20171185071012","2016-09-25","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","105549","Neuchâtel Hockey Academy","23","327806","Kozachuk Nataliya",9,40,13.5,0
"20171185071012","2016-09-25","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","105549","Neuchâtel Hockey Academy","1","305355","Käppeli Michèle",5,20,15,0
"20171186071008","2016-09-25","2016/2017","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","103701","Lausanne HC Féminin","26","300796","Dumas Caroline",0,60,0,0
"20171186071008","2016-09-25","2016/2017","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","103701","Lausanne HC Féminin","33","300744","Gerber Sabrina",0,0,NA,0
"20171186071010","2016-09-24","2016/2017","SWHL B","Regular Season","away","103951","GCK Lions Frauen","105512","EHC Zunzgen-Sissach","20","316205","Fasel Dunja",1,60,1,0
"20171185071007","2016-09-24","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","103432","ZSC Lions","33","316566","Masure Victoire",5,60,5,0
"20171185071007","2016-09-24","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","103432","ZSC Lions","46","306584","Desboeufs Melyna",0,0,NA,0
"20171186071012","2016-09-24","2016/2017","SWHL B","Regular Season","away","105643","SC Langenthal","104297","EHC Bassersdorf Ladies","25","307988","Aebi Sandy",3,60,3,0
"20171186071012","2016-09-24","2016/2017","SWHL B","Regular Season","away","105643","SC Langenthal","104297","EHC Bassersdorf Ladies","1","309465","Thomet Nina Claudia",0,0,NA,0
"20171186071009","2016-09-24","2016/2017","SWHL B","Regular Season","away","104752","CP de Meyrin","105380","EHC Kreuzlingen-Konstanz","20","323382","Carbonell Aurélie",5,60,5,0
"20171186071011","2016-09-24","2016/2017","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","104907","Brandis Juniors Ladies","20","312985","Wernsdorfer Marie",8,60,8,0
"20171185071009","2016-09-24","2016/2017","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano","31","156381","Brändli Andrea",3,60,3,0
"20171185071009","2016-09-24","2016/2017","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano","1","302989","Vuignier Isabella",0,0,NA,0
"20171185071005","2016-09-18","2016/2017","SWHL A","Regular Season","away","103432","ZSC Lions","103639","SC Reinach","30","325074","Baldin Caroline",1,40,1.5,0
"20171185071005","2016-09-18","2016/2017","SWHL A","Regular Season","away","103432","ZSC Lions","103639","SC Reinach","22","308192","De Bastiani Laura",1,20,3,0
"20171185071004","2016-09-18","2016/2017","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies","41","309502","Dübi Jade",3,60,3,0
"20171185071004","2016-09-18","2016/2017","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies","1","302989","Vuignier Isabella",0,0,NA,0
"20171186071002","2016-09-18","2016/2017","SWHL B","Regular Season","away","105643","SC Langenthal","103947","Fribourg Ladies Hockey-Club","1","309465","Thomet Nina Claudia",1,60,1,0
"20171186071002","2016-09-18","2016/2017","SWHL B","Regular Season","away","105643","SC Langenthal","103947","Fribourg Ladies Hockey-Club","25","307988","Aebi Sandy",0,0,NA,0
"20171185071006","2016-09-18","2016/2017","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103589","EV Bomo","98","306847","Ronchi Sasha",1,60,1,0
"20171185071002","2016-09-17","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","105642","Ladies Team Lugano","1","305355","Käppeli Michèle",3,20,9,0
"20171185071002","2016-09-17","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","105642","Ladies Team Lugano","23","327806","Kozachuk Nataliya",9,40,13.5,0
"20171185071001","2016-09-17","2016/2017","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","103432","ZSC Lions","31","312619","Wimber Lucie",15,60,15,0
"20171186071004","2016-09-17","2016/2017","SWHL B","Regular Season","away","103951","GCK Lions Frauen","104297","EHC Bassersdorf Ladies","1","314241","D'Addetta Florianne",1,28.2166666666667,2.13,0
"20171186071004","2016-09-17","2016/2017","SWHL B","Regular Season","away","103951","GCK Lions Frauen","104297","EHC Bassersdorf Ladies","20","316205","Fasel Dunja",2,31.7833333333333,3.78,0
"20171186071001","2016-09-17","2016/2017","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","104752","CP de Meyrin","29","121045","Seiler Sandra",3,60.4666666666667,2.98,0
"20171185071003","2016-09-17","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","105549","Neuchâtel Hockey Academy","46","306584","Desboeufs Melyna",4,40,6,0
"20171185071003","2016-09-17","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","105549","Neuchâtel Hockey Academy","33","316566","Masure Victoire",1,20,3,0
"20171186071003","2016-09-17","2016/2017","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","104907","Brandis Juniors Ladies","79","322910","Tschanz-Szepessy Viktoria",2,9.66666666666667,12.41,0
"20171186071003","2016-09-17","2016/2017","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","104907","Brandis Juniors Ladies","30","150106","Altenbach Nicole",12,50.3333333333333,14.3,0
"20181185000072","2018-03-24","2017/2018","SWHL A","Playoffs","home","103432","ZSC Lions","105642","Ladies Team Lugano","30","325074","Baldin Caroline",1,60,1,0
"20181185000072","2018-03-24","2017/2018","SWHL A","Playoffs","home","103432","ZSC Lions","105642","Ladies Team Lugano","22","308192","De Bastiani Laura",0,0,NA,0
"20181185110002","2018-03-18","2017/2018","SWHL A","Playout","home","105752","Thurgau Indien Ladies","104907","Brandis Juniors Ladies","66","329666","Lambert Caroline",0,31.9333333333333,0,0
"20181185110002","2018-03-18","2017/2018","SWHL A","Playout","home","105752","Thurgau Indien Ladies","104907","Brandis Juniors Ladies","20","156381","Brändli Andrea",0,28.0666666666667,0,0
"20181185000065","2018-03-18","2017/2018","SWHL A","Playoffs","home","105642","Ladies Team Lugano","103432","ZSC Lions","66","328480","Mazzocchi Giulia",4,73.3,3.27,0
"20181185000065","2018-03-18","2017/2018","SWHL A","Playoffs","home","105642","Ladies Team Lugano","103432","ZSC Lions","30","329757","Giddings Stephanie",0,0,NA,0
"20181185000075","2018-03-17","2017/2018","SWHL A","Playoffs","home","103589","EV Bomo","103639","SC Reinach","29","313537","Maurer Saskia",2,58.9833333333333,2.03,0
"20181185000075","2018-03-17","2017/2018","SWHL A","Playoffs","home","103589","EV Bomo","103639","SC Reinach","25","314848","Mounir Ines",0,0,NA,0
"20181185110001","2018-03-17","2017/2018","SWHL A","Playout","home","104907","Brandis Ladies","105752","Thurgau Indien Ladies","20","308833","Bürki Jeannine",4,32.7833333333333,7.32,0
"20181185110001","2018-03-17","2017/2018","SWHL A","Playout","home","104907","Brandis Ladies","105752","Thurgau Indien Ladies","25","322340","Walther Franziska",2,27.2166666666667,4.41,0
"20181185000064","2018-03-17","2017/2018","SWHL A","Playoffs","home","103432","ZSC Lions","105642","Ladies Team Lugano","30","325074","Baldin Caroline",2,60,2,0
"20181185000064","2018-03-17","2017/2018","SWHL A","Playoffs","home","103432","ZSC Lions","105642","Ladies Team Lugano","22","308192","De Bastiani Laura",0,0,NA,0
"20181186000108","2018-03-10","2017/2018","SWHL B","Playoffs","home","103951","GCK Lions Frauen","105643","SC Langenthal","20","308192","De Bastiani Laura",3,74.9666666666667,2.4,0
"20181186000108","2018-03-10","2017/2018","SWHL B","Playoffs","home","103951","GCK Lions Frauen","105643","SC Langenthal","1","316205","Fasel Dunja",0,0,NA,0
"20181185000070","2018-03-10","2017/2018","SWHL A","Playoffs","home","103432","ZSC Lions","103639","SC Reinach","30","325074","Baldin Caroline",0,40,0,0
"20181185000070","2018-03-10","2017/2018","SWHL A","Playoffs","home","103432","ZSC Lions","103639","SC Reinach","1","310314","Danuser Ladina",2,20,6,0
"20181185000063","2018-03-10","2017/2018","SWHL A","Playout","home","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies","25","310977","Paiva Nina",0,60,0,0
"20181185000063","2018-03-10","2017/2018","SWHL A","Playout","home","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies","41","309502","Dübi Jade",0,0,NA,0
"20181185000071","2018-03-10","2017/2018","SWHL A","Playoffs","home","105642","Ladies Team Lugano","103589","EV Bomo","66","328480","Mazzocchi Giulia",1,60,1,0
"20181185000071","2018-03-10","2017/2018","SWHL A","Playoffs","home","105642","Ladies Team Lugano","103589","EV Bomo","30","329757","Giddings Stephanie",0,0,NA,0
"20181185000062","2018-03-04","2017/2018","SWHL A","Playout","home","105752","Thurgau Indien Ladies","105549","Neuchâtel Hockey Academy","66","329666","Lambert Caroline",0,60,0,0
"20181185000069","2018-03-04","2017/2018","SWHL A","Playoffs","home","103589","EV Bomo","105642","Ladies Team Lugano","29","313537","Maurer Saskia",4,66.4166666666667,3.61,0
"20181185000069","2018-03-04","2017/2018","SWHL A","Playoffs","home","103589","EV Bomo","105642","Ladies Team Lugano","25","314848","Mounir Ines",0,0,NA,0
"20181185000068","2018-03-04","2017/2018","SWHL A","Playoffs","home","103639","SC Reinach","103432","ZSC Lions","1","309543","Forrer Ramona",8,60,8,0
"20181186000107","2018-03-04","2017/2018","SWHL B","Playoffs","home","105643","SC Langenthal","103951","GCK Lions Frauen","25","305355","Käppeli Michèle",2,80,1.5,0
"20181186000107","2018-03-04","2017/2018","SWHL B","Playoffs","home","105643","SC Langenthal","103951","GCK Lions Frauen","1","309465","Thomet Nina Claudia",0,0,NA,0
"20181186000106","2018-03-03","2017/2018","SWHL B","Playoffs","home","103951","GCK Lions Frauen","105643","SC Langenthal","20","314241","D'Addetta Florianne",0,31.9666666666667,0,0
"20181186000106","2018-03-03","2017/2018","SWHL B","Playoffs","home","103951","GCK Lions Frauen","105643","SC Langenthal","1","316205","Fasel Dunja",1,28.0333333333333,2.14,0
"20181185000067","2018-03-03","2017/2018","SWHL A","Playoffs","home","105642","Ladies Team Lugano","103589","EV Bomo","66","328480","Mazzocchi Giulia",1,60,1,0
"20181185000067","2018-03-03","2017/2018","SWHL A","Playoffs","home","105642","Ladies Team Lugano","103589","EV Bomo","30","329757","Giddings Stephanie",0,0,NA,0
"20181185000066","2018-03-03","2017/2018","SWHL A","Playoffs","home","103432","ZSC Lions","103639","SC Reinach","30","325074","Baldin Caroline",4,60,4,0
"20181185000066","2018-03-03","2017/2018","SWHL A","Playoffs","home","103432","ZSC Lions","103639","SC Reinach","22","308192","De Bastiani Laura",0,0,NA,0
"20181185000061","2018-03-03","2017/2018","SWHL A","Playout","home","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies","25","310977","Paiva Nina",2,60,2,0
"20181186000105","2018-02-18","2017/2018","SWHL B","Playoffs","home","104907","Brandis Ladies","105643","SC Langenthal","20","308833","Bürki Jeannine",2,58.3,2.06,0
"20181186000105","2018-02-18","2017/2018","SWHL B","Playoffs","home","104907","Brandis Ladies","105643","SC Langenthal","25","322340","Walther Franziska",0,0,NA,0
"20181186000104","2018-02-18","2017/2018","SWHL B","Playoffs","home","105380","EHC Kreuzlingen-Konstanz","103951","GCK Lions Frauen","68","305166","Ulmann-Moor Angela",3,40,4.5,0
"20181186000104","2018-02-18","2017/2018","SWHL B","Playoffs","home","105380","EHC Kreuzlingen-Konstanz","103951","GCK Lions Frauen","30","311852","Wagner Monja",2,20,6,0
"20181186000093","2018-02-17","2017/2018","SWHL B","Playoffs","home","103951","GCK Lions Frauen","105380","EHC Kreuzlingen-Konstanz","20","308192","De Bastiani Laura",1,64.7166666666667,0.93,0
"20181186000093","2018-02-17","2017/2018","SWHL B","Playoffs","home","103951","GCK Lions Frauen","105380","EHC Kreuzlingen-Konstanz","1","316205","Fasel Dunja",0,0,NA,0
"20181186000102","2018-02-17","2017/2018","SWHL B","Playoffs","home","105643","SC Langenthal","104907","Brandis Juniors Ladies","25","305355","Käppeli Michèle",1,60,1,0
"20181186000102","2018-02-17","2017/2018","SWHL B","Playoffs","home","105643","SC Langenthal","104907","Brandis Juniors Ladies","1","309465","Thomet Nina Claudia",0,0,NA,0
"20181186000103","2018-02-10","2017/2018","SWHL B","Playoffs","home","104297","EHC Bassersdorf Ladies","105380","EHC Kreuzlingen-Konstanz","25","305781","Imhof Jasmin",4,60,4,0
"20181186000103","2018-02-10","2017/2018","SWHL B","Playoffs","home","104297","EHC Bassersdorf Ladies","105380","EHC Kreuzlingen-Konstanz","1","300406","Perrig Josephine",0,0,NA,0
"20181186000092","2018-02-04","2017/2018","SWHL B","Playout","home","105576","Neuchâtel Hockey Academy II","105512","EHC Zunzgen-Sissach","28","311860","Marchon Florence",4,49.9333333333333,4.81,0
"20181186000092","2018-02-04","2017/2018","SWHL B","Playout","home","105576","Neuchâtel Hockey Academy II","105512","EHC Zunzgen-Sissach","30","326818","Favre Margaux",2,10.0666666666667,11.92,0
"20181186000100","2018-02-04","2017/2018","SWHL B","Playoffs","home","105525","EC Wil Ladies","105643","SC Langenthal","31","312750","Mischler Elena",4,60,4,0
"20181186000100","2018-02-04","2017/2018","SWHL B","Playoffs","home","105525","EC Wil Ladies","105643","SC Langenthal","1","314642","Kühne Sabrina",0,0,NA,0
"20181186000098","2018-02-04","2017/2018","SWHL B","Playoffs","home","103701","Lausanne HC Féminin","103951","GCK Lions Frauen","79","133974","Pysarevitch Jessica",10,60,10,2
"20181186000099","2018-02-04","2017/2018","SWHL B","Playoffs","home","105380","EHC Kreuzlingen-Konstanz","104297","EHC Bassersdorf Ladies","68","305166","Ulmann-Moor Angela",3,61.85,2.91,0
"20181186000099","2018-02-04","2017/2018","SWHL B","Playoffs","home","105380","EHC Kreuzlingen-Konstanz","104297","EHC Bassersdorf Ladies","30","318063","Streicher Jessica",0,0,NA,0
"20181186000101","2018-02-04","2017/2018","SWHL B","Playoffs","home","103947","Fribourg Ladies Hockey-Club","104907","Brandis Juniors Ladies","1","302989","Vuignier Isabella",2,54.0666666666667,2.22,0
"20181186000101","2018-02-04","2017/2018","SWHL B","Playoffs","home","103947","Fribourg Ladies Hockey-Club","104907","Brandis Juniors Ladies","26","300796","Dumas Caroline",0,0,NA,0
"20181186000091","2018-02-03","2017/2018","SWHL B","Playout","home","105512","EHC Zunzgen-Sissach","105576","Neuchâtel Hockey Academy II","83","309646","Greif Lia",1,60,1,0
"20181186000096","2018-02-03","2017/2018","SWHL B","Playoffs","home","105643","SC Langenthal","105525","EC Wil Ladies","25","305355","Käppeli Michèle",2,60,2,0
"20181186000095","2018-02-03","2017/2018","SWHL B","Playoffs","home","104297","EHC Bassersdorf Ladies","105380","EHC Kreuzlingen-Konstanz","25","305781","Imhof Jasmin",2,60,2,0
"20181186000095","2018-02-03","2017/2018","SWHL B","Playoffs","home","104297","EHC Bassersdorf Ladies","105380","EHC Kreuzlingen-Konstanz","1","300406","Perrig Josephine",0,0,NA,0
"20181186000097","2018-02-03","2017/2018","SWHL B","Playoffs","home","104907","Brandis Ladies","103947","Fribourg Ladies Hockey-Club","25","322340","Walther Franziska",1,60,1,0
"20181186000097","2018-02-03","2017/2018","SWHL B","Playoffs","home","104907","Brandis Ladies","103947","Fribourg Ladies Hockey-Club","20","310432","Mischler Aylin",0,0,NA,0
"20181186000094","2018-02-03","2017/2018","SWHL B","Playoffs","home","103951","GCK Lions Frauen","103701","Lausanne HC Féminin","20","308192","De Bastiani Laura",1,60,1,0
"20181186000094","2018-02-03","2017/2018","SWHL B","Playoffs","home","103951","GCK Lions Frauen","103701","Lausanne HC Féminin","1","157964","Michel Isabelle",0,0,NA,0
"20181186000065","2018-01-27","2017/2018","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","105525","EC Wil Ladies","33","301862","Sifringer Cecile",6,60,6,0
"20181186000065","2018-01-27","2017/2018","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","105525","EC Wil Ladies","79","133974","Pysarevitch Jessica",0,0,NA,0
"20181186000040","2018-01-27","2017/2018","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105643","SC Langenthal","25","305781","Imhof Jasmin",2,60,2,0
"20181186000040","2018-01-27","2017/2018","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105643","SC Langenthal","1","300406","Perrig Josephine",0,0,NA,0
"20181186000088","2018-01-21","2017/2018","SWHL B","Regular Season","home","104907","Brandis Ladies","105380","EHC Kreuzlingen-Konstanz","25","322340","Walther Franziska",6,60,6,0
"20181185000057","2018-01-21","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","30","325074","Baldin Caroline",1,60,1,0
"20181185000057","2018-01-21","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","22","308192","De Bastiani Laura",0,0,NA,0
